PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Send  Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Currency : ,,,,USD,,,Transaction Currency : ,,,,,,NGN,,,,,,,,,,,,,,,
,,,,,,,,,Orig,Rcv,,,,,,,FX,,,,,,,Fx Rev,,,,
,,,,,,,,,,,,.00281690141,,,,12/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
12/04/2019,,2182132338,,,,60905360,,MT,FRA,NGA,,401.50500000000,,,,12/04/2019,0.50,,trn,0.00,0.00,,0.00,,,50.59,mk,50.59
,,,,,,,,,,,,.00281690141,,,,12/04/2019,,,stl,0.00,0.00,,0.00,,,0.14,,0.14
Daily Total : ,,,,,,,,,,,,,,,,,,4,,"256,338.52","14,847.52",,(454.57),,,"-2,516.19","-2,970.76",
,,,,,,,,,,,,,,,,,,,,722.08 ,0.00,,(1.28),,,(7.10),(8.38),
15/04/2019,,2180149054,,,,32403087,,MT,OMN,NGA,,922.00607744680,,,,06/04/2019,0.80,,trn,"16,463.34","1,844.01",,(26.55),,,(331.92),,(358.47)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,46.38 ,0.00,,(0.07),,,(0.93),,(1.00)
15/04/2019,,2180149054,,,,32403087,,MT,OMN,NGA,,922.00607744680,,,,06/04/2019,0.80,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
15/04/2019,,2182110068,,,,95075687,,MT,OMN,NGA,,922.00607744680,,,,12/04/2019,0.80,,trn,"144,511.54","1,844.01",,(233.08),,,(331.92),,(565.00)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,407.07 ,0.00,,(0.66),,,(0.93),,(1.59)
15/04/2019,,2182110068,,,,95075687,,MT,OMN,NGA,,922.00607744680,,,,12/04/2019,0.80,,trn,0.00,0.00,,0.00,,,11.65,mk,11.65
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
15/04/2019,,2182110068,,,,95075687,,MT,OMN,NGA,,922.00607744680,,,,12/04/2019,0.80,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
15/04/2019,,2182238393,,,,19091717,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.25,,trn,"29,797.81","3,546.45",,(75.44),,,(638.36),,(713.80)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,83.94 ,0.00,,(0.21),,,(1.80),,(2.01)
15/04/2019,,2182238393,,,,19091717,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.25,,trn,0.00,0.00,,0.00,,,3.77,mk,3.77
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
15/04/2019,,2182238393,,,,19091717,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
15/04/2019,,2182508049,,,,24555582,,MT,GBR,NGA,,464.34000000000,,,,13/04/2019,1.50,,trn,"91,474.98","4,643.40",,(278.60),,,(835.81),,"-1,114.41"
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,257.68 ,0.00,,(0.78),,,(2.35),,(3.13)
15/04/2019,,2182508049,,,,24555582,,MT,GBR,NGA,,464.34000000000,,,,13/04/2019,1.50,,trn,0.00,0.00,,0.00,,,13.93,mk,13.93
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
15/04/2019,,2182508049,,,,24555582,,MT,GBR,NGA,,464.34000000000,,,,13/04/2019,1.50,,trn,0.00,0.00,,0.00,,,41.79,mk,41.79
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.12,,0.12
15/04/2019,,2182981801,,,,59151743,,MT,SAU,NGA,,94.67171582575,,,,15/04/2019,2.10,,trn,"137,102.23","10,887.25",,(588.18),,,"-1,959.70",,"-2,547.88"
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,386.20 ,0.00,,(1.66),,,(5.52),,(7.18)
15/04/2019,,2182981801,,,,59151743,,MT,SAU,NGA,,94.67171582575,,,,15/04/2019,2.10,,trn,0.00,0.00,,0.00,,,29.41,mk,29.41
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.08,,0.08
15/04/2019,,2182981801,,,,59151743,,MT,SAU,NGA,,94.67171582575,,,,15/04/2019,2.10,,trn,0.00,0.00,,0.00,,,97.99,mk,97.99
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.28,,0.28
Daily Total : ,,,,,,,,,,,,,,,,,,5,,"419,349.90","22,765.12",,"-1,201.85",,,"-3,834.05","-5,035.90",
,,,,,,,,,,,,,,,,,,,,"1,181.27",0.00,,(3.38),,,(10.78),(14.16),
16/04/2019,,2182983927,,,,32749493,,MT,DEU,NGA,,401.18550000000,,,,15/04/2019,0.50,,trn,"231,524.15","9,227.27",,(232.69),,,"-1,660.91",,"-1,893.60"
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,652.18 ,0.00,,(0.66),,,(4.68),,(5.34)
16/04/2019,,2182983927,,,,32749493,,MT,DEU,NGA,,401.18550000000,,,,15/04/2019,0.50,,trn,0.00,0.00,,0.00,,,11.63,mk,11.63
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
16/04/2019,,2182983927,,,,32749493,,MT,DEU,NGA,,401.18550000000,,,,15/04/2019,0.50,,trn,0.00,0.00,,0.00,,,83.05,mk,83.05
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.23,,0.23
16/04/2019,,2183019267,,,,94854500,,MT,FRA,NGA,,401.75350000000,,,,15/04/2019,0.50,,trn,"50,000.07","3,013.15",,(50.25),,,(542.37),,(592.62)
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,140.85 ,0.00,,(0.14),,,(1.53),,(1.67)
16/04/2019,,2183019267,,,,94854500,,MT,FRA,NGA,,401.75350000000,,,,15/04/2019,0.50,,trn,0.00,0.00,,0.00,,,2.51,mk,2.51
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
16/04/2019,,2183019267,,,,94854500,,MT,FRA,NGA,,401.75350000000,,,,15/04/2019,0.50,,trn,0.00,0.00,,0.00,,,27.12,mk,27.12
,,,,,,,,,,,,.00281690141,,,,16/04/2019,,,stl,0.00,0.00,,0.00,,,0.08,,0.08
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"281,524.22","12,240.42",,(282.94),,,"-2,078.97","-2,361.91",
,,,,,,,,,,,,,,,,,,,,793.03 ,0.00,,(0.80),,,(5.86),(6.66),
17/04/2019,,2181735219,,,,93755049,,MT,USA,NGA,,355.00000000000,,,,10/04/2019,1.00,,trn,"3,514.50","1,420.00",,(7.10),,,(255.60),,(262.70)
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,9.90 ,0.00,,(0.02),,,(0.72),,(0.74)
17/04/2019,,2181735219,,,,93755049,,MT,USA,NGA,,355.00000000000,,,,10/04/2019,1.00,,trn,0.00,0.00,,0.00,,,12.78,mk,12.78
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
17/04/2019,,2183200282,,,,28852747,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.00,,trn,"35,145.00","2,840.00",,(71.00),,,(511.20),,(582.20)
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,99.00 ,0.00,,(0.20),,,(1.44),,(1.64)
17/04/2019,,2183200282,,,,28852747,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.00,,trn,0.00,0.00,,0.00,,,3.55,mk,3.55
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
17/04/2019,,2183200282,,,,28852747,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
17/04/2019,,2183229898,,,,85132794,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.25,,trn,"17,528.13","3,546.45",,(44.38),,,(638.36),,(682.74)
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,49.38 ,0.00,,(0.13),,,(1.80),,(1.93)
17/04/2019,,2183229898,,,,85132794,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.25,,trn,0.00,0.00,,0.00,,,2.22,mk,2.22
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
17/04/2019,,2183229898,,,,85132794,,MT,USA,NGA,,355.00000000000,,,,15/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"56,187.63","7,806.45",,(122.48),,,"-1,329.13","-1,451.61",
,,,,,,,,,,,,,,,,,,,,158.28 ,0.00,,(0.35),,,(3.74),(4.09),
23/04/2019,,2184356001,,,,63464150,,MT,ITA,NGA,,398.62950000000,,,,19/04/2019,2.00,,trn,"50,785.40","3,986.30",,(207.29),,,(717.53),,(924.82)
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,143.06 ,0.00,,(0.58),,,(2.02),,(2.60)
23/04/2019,,2184356001,,,,63464150,,MT,ITA,NGA,,398.62950000000,,,,19/04/2019,2.00,,trn,0.00,0.00,,0.00,,,10.36,mk,10.36
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
23/04/2019,,2184356001,,,,63464150,,MT,ITA,NGA,,398.62950000000,,,,19/04/2019,2.00,,trn,0.00,0.00,,0.00,,,35.88,mk,35.88
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
23/04/2019,,2185059714,,,,51137675,,MT,PHL,NGA,,355.00000000000,,,,21/04/2019,,,trn,"17,750.00","4,615.00",,0.00,,,(830.70),,(830.70)
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,50.00 ,0.00,,0.00,,,(2.34),,(2.34)
23/04/2019,,2185059714,,,,51137675,,MT,PHL,NGA,,355.00000000000,,,,21/04/2019,,,trn,0.00,0.00,,0.00,,,41.54,mk,41.54
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.12,,0.12
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"68,535.40","8,601.30",,(207.29),,,"-1,460.45","-1,667.74",
,,,,,,,,,,,,,,,,,,,,193.06 ,0.00,,(0.58),,,(4.11),(4.69),
24/04/2019,,2185371935,,,,99822920,,MT,DEU,NGA,,399.65900000000,,,,23/04/2019,0.50,,trn,"91,461.96","4,795.91",,(91.92),,,(863.26),,(955.18)
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,257.64 ,0.00,,(0.26),,,(2.43),,(2.69)
24/04/2019,,2185371935,,,,99822920,,MT,DEU,NGA,,399.65900000000,,,,23/04/2019,0.50,,trn,0.00,0.00,,0.00,,,4.60,mk,4.60
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
24/04/2019,,2185371935,,,,99822920,,MT,DEU,NGA,,399.65900000000,,,,23/04/2019,0.50,,trn,0.00,0.00,,0.00,,,43.16,mk,43.16
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,0.00,0.00,,0.00,,,0.12,,0.12
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"91,461.96","4,795.91",,(91.92),,,(815.50),(907.42),
,,,,,,,,,,,,,,,,,,,,257.64 ,0.00,,(0.26),,,(2.30),(2.56),
26/04/2019,,2185833437,,,,40582842,,MT,USA,NGA,,355.00000000000,,,,24/04/2019,1.00,,trn,"105,435.00","2,840.00",,(213.00),,,(511.20),,(724.20)
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,297.00 ,0.00,,(0.60),,,(1.44),,(2.04)
26/04/2019,,2185833437,,,,40582842,,MT,USA,NGA,,355.00000000000,,,,24/04/2019,1.00,,trn,0.00,0.00,,0.00,,,10.65,mk,10.65
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
26/04/2019,,2185833437,,,,40582842,,MT,USA,NGA,,355.00000000000,,,,24/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
26/04/2019,,2185960537,,,,62332085,,MT,CAN,NGA,,263.90127862120,,,,24/04/2019,0.30,,trn,"131,554.79","5,278.03",,(79.17),,,(950.04),,"-1,029.21"
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,370.58 ,0.00,,(0.22),,,(2.68),,(2.90)
26/04/2019,,2185960537,,,,62332085,,MT,CAN,NGA,,263.90127862120,,,,24/04/2019,0.30,,trn,0.00,0.00,,0.00,,,3.96,mk,3.96
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
26/04/2019,,2185960537,,,,62332085,,MT,CAN,NGA,,263.90127862120,,,,24/04/2019,0.30,,trn,0.00,0.00,,0.00,,,47.50,mk,47.50
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,0.00,0.00,,0.00,,,0.13,,0.13
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"236,989.79","8,118.03",,(292.17),,,"-1,373.57","-1,665.74",
,,,,,,,,,,,,,,,,,,,,667.58 ,0.00,,(0.82),,,(3.88),(4.70),
29/04/2019,,2186264761,,,,19608774,,MT,USA,NGA,,355.00000000000,,,,25/04/2019,1.00,,trn,"105,435.00","2,840.00",,(213.00),,,(511.20),,(724.20)
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,297.00 ,0.00,,(0.60),,,(1.44),,(2.04)
29/04/2019,,2186264761,,,,19608774,,MT,USA,NGA,,355.00000000000,,,,25/04/2019,1.00,,trn,0.00,0.00,,0.00,,,10.65,mk,10.65
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
29/04/2019,,2186264761,,,,19608774,,MT,USA,NGA,,355.00000000000,,,,25/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
29/04/2019,,2186360493,,,,78052397,,MT,ZAF,NGA,,355.00000000000,,,,26/04/2019,0.50,,trn,"114,829.92","5,768.75",,(115.41),,,"-1,038.38",,"-1,153.79"
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,323.46 ,0.00,,(0.33),,,(2.93),,(3.26)
29/04/2019,,2186360493,,,,78052397,,MT,ZAF,NGA,,355.00000000000,,,,26/04/2019,0.50,,trn,0.00,0.00,,0.00,,,5.77,mk,5.77
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
29/04/2019,,2186360493,,,,78052397,,MT,ZAF,NGA,,355.00000000000,,,,26/04/2019,0.50,,trn,0.00,0.00,,0.00,,,51.92,mk,51.92
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.15,,0.15
29/04/2019,,2186602401,,,,83071924,,MT,USA,NGA,,355.00000000000,,,,26/04/2019,1.00,,trn,"35,145.00","2,840.00",,(71.00),,,(511.20),,(582.20)
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,99.00 ,0.00,,(0.20),,,(1.44),,(1.64)
29/04/2019,,2186602401,,,,83071924,,MT,USA,NGA,,355.00000000000,,,,26/04/2019,1.00,,trn,0.00,0.00,,0.00,,,3.55,mk,3.55
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
29/04/2019,,2186602401,,,,83071924,,MT,USA,NGA,,355.00000000000,,,,26/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"255,409.92","11,448.75",,(399.41),,,"-1,937.77","-2,337.18",
,,,,,,,,,,,,,,,,,,,,719.46 ,0.00,,(1.13),,,(5.46),(6.59),
30/04/2019,,2186615117,,,,76025187,,MT,USA,NGA,,355.00000000000,,,,26/04/2019,1.00,,trn,"17,572.50","1,420.00",,(35.50),,,(255.60),,(291.10)
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,49.50 ,0.00,,(0.10),,,(0.72),,(0.82)
30/04/2019,,2186615117,,,,76025187,,MT,USA,NGA,,355.00000000000,,,,26/04/2019,1.00,,trn,0.00,0.00,,0.00,,,1.78,mk,1.78
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
30/04/2019,,2186615117,,,,76025187,,MT,USA,NGA,,355.00000000000,,,,26/04/2019,1.00,,trn,0.00,0.00,,0.00,,,12.78,mk,12.78
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
30/04/2019,,2187164204,,,,91164551,,MT,USA,NGA,,355.00000000000,,,,29/04/2019,0.50,,trn,"15,188.68","2,130.00",,(15.27),,,(383.40),,(398.67)
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,42.79 ,0.00,,(0.04),,,(1.08),,(1.12)
30/04/2019,,2187164204,,,,91164551,,MT,USA,NGA,,355.00000000000,,,,29/04/2019,0.50,,trn,0.00,0.00,,0.00,,,19.17,mk,19.17
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"32,761.18","3,550.00",,(50.77),,,(605.27),(656.04),
,,,,,,,,,,,,,,,,,,,,92.29 ,0.00,,(0.14),,,(1.70),(1.84),
Account   100711693 - 100712896 Total : ,,,,,,,,,,,,,,,,,,47,,"3,527,445.36","175,726.34",,"-6,220.81",,,"-29,745.23","-35,966.04",
,,,,,,,,,,,,,,,,,,,,"9,936.49",0.00,,(17.53),,,(83.73),(101.26),
Account Number : ,,,100711693 - 100712897,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #031 - IKEJA - ALLEN AVENUE BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654025,,,,,Store Number : ,,,,031,,,,,,,,,,,,,,
01/04/2019,,2177425244,,,,73750170,,MT,USA,NGA,,355.00000000000,,,,29/03/2019,1.00,,trn,"123,007.50","2,840.00",,(248.50),,,(511.20),,(759.70)
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,346.50 ,0.00,,(0.70),,,(1.44),,(2.14)
01/04/2019,,2177425244,,,,73750170,,MT,USA,NGA,,355.00000000000,,,,29/03/2019,1.00,,trn,0.00,0.00,,0.00,,,12.43,mk,12.43
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
01/04/2019,,2177425244,,,,73750170,,MT,USA,NGA,,355.00000000000,,,,29/03/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"123,007.50","2,840.00",,(248.50),,,(473.21),(721.71),
,,,,,,,,,,,,,,,,,,,,346.50 ,0.00,,(0.70),,,(1.33),(2.03),
02/04/2019,,2178185522,,,,15536468,,MT,GBR,NGA,,462.74250000000,,,,01/04/2019,1.50,,trn,"136,740.41","4,627.43",,(416.47),,,(832.94),,"-1,249.41"
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,385.18 ,0.00,,(1.17),,,(2.35),,(3.52)
02/04/2019,,2178185522,,,,15536468,,MT,GBR,NGA,,462.74250000000,,,,01/04/2019,1.50,,trn,0.00,0.00,,0.00,,,20.82,mk,20.82
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
02/04/2019,,2178185522,,,,15536468,,MT,GBR,NGA,,462.74250000000,,,,01/04/2019,1.50,,trn,0.00,0.00,,0.00,,,41.65,mk,41.65
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.12,,0.12
02/04/2019,,2178282775,,,,97031946,,MT,OMN,NGA,,922.00607744680,,,,01/04/2019,0.80,,trn,"129,877.46","1,844.01",,(209.48),,,(331.92),,(541.40)
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,365.85 ,0.00,,(0.59),,,(0.93),,(1.52)
02/04/2019,,2178282775,,,,97031946,,MT,OMN,NGA,,922.00607744680,,,,01/04/2019,0.80,,trn,0.00,0.00,,0.00,,,10.47,mk,10.47
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
02/04/2019,,2178282775,,,,97031946,,MT,OMN,NGA,,922.00607744680,,,,01/04/2019,0.80,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
02/04/2019,,2178742433,,,,92762255,,MT,FRA,NGA,,397.56450000000,,,,02/04/2019,0.50,,trn,"17,800.95","1,987.82",,(17.89),,,(357.81),,(375.70)
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,50.14 ,0.00,,(0.05),,,(1.01),,(1.06)
02/04/2019,,2178742433,,,,92762255,,MT,FRA,NGA,,397.56450000000,,,,02/04/2019,0.50,,trn,0.00,0.00,,0.00,,,17.89,mk,17.89
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"284,418.82","8,459.26",,(643.84),,,"-1,415.24","-2,059.08",
,,,,,,,,,,,,,,,,,,,,801.17 ,0.00,,(1.81),,,(3.98),(5.79),
05/04/2019,,2179007593,,,,35604914,,MT,OMN,NGA,,922.00607744680,,,,03/04/2019,0.80,,trn,"71,341.14","1,844.01",,(115.07),,,(331.92),,(446.99)
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,200.96 ,0.00,,(0.32),,,(0.93),,(1.25)
05/04/2019,,2179007593,,,,35604914,,MT,OMN,NGA,,922.00607744680,,,,03/04/2019,0.80,,trn,0.00,0.00,,0.00,,,5.75,mk,5.75
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
05/04/2019,,2179007593,,,,35604914,,MT,OMN,NGA,,922.00607744680,,,,03/04/2019,0.80,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
05/04/2019,,2179089258,,,,30797420,,MT,USA,NGA,,355.00000000000,,,,03/04/2019,1.00,,trn,"149,366.25","2,840.00",,(301.75),,,(511.20),,(812.95)
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,420.75 ,0.00,,(0.85),,,(1.44),,(2.29)
05/04/2019,,2179089258,,,,30797420,,MT,USA,NGA,,355.00000000000,,,,03/04/2019,1.00,,trn,0.00,0.00,,0.00,,,15.09,mk,15.09
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
05/04/2019,,2179089258,,,,30797420,,MT,USA,NGA,,355.00000000000,,,,03/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"220,707.39","4,684.01",,(416.82),,,(780.12),"-1,196.94",
,,,,,,,,,,,,,,,,,,,,621.71 ,0.00,,(1.17),,,(2.19),(3.36),
08/04/2019,,2180318616,,,,26760341,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.00,,trn,"17,572.50","1,420.00",,(35.50),,,(255.60),,(291.10)
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,49.50 ,0.00,,(0.10),,,(0.72),,(0.82)
08/04/2019,,2180318616,,,,26760341,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.00,,trn,0.00,0.00,,0.00,,,1.78,mk,1.78
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
08/04/2019,,2180318616,,,,26760341,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.00,,trn,0.00,0.00,,0.00,,,12.78,mk,12.78
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"17,572.50","1,420.00",,(35.50),,,(241.04),(276.54),
,,,,,,,,,,,,,,,,,,,,49.50 ,0.00,,(0.10),,,(0.67),(0.77),
15/04/2019,,2182454720,,,,68350373,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.00,,trn,"105,435.00","2,840.00",,(213.00),,,(511.20),,(724.20)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,297.00 ,0.00,,(0.60),,,(1.44),,(2.04)
15/04/2019,,2182454720,,,,68350373,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.00,,trn,0.00,0.00,,0.00,,,10.65,mk,10.65
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
15/04/2019,,2182454720,,,,68350373,,MT,USA,NGA,,355.00000000000,,,,12/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"105,435.00","2,840.00",,(213.00),,,(474.99),(687.99),
,,,,,,,,,,,,,,,,,,,,297.00 ,0.00,,(0.60),,,(1.34),(1.94),
17/04/2019,,2182839027,,,,32626972,,MT,USA,NGA,,355.00000000000,,,,14/04/2019,1.00,,trn,"123,007.50","2,840.00",,(248.50),,,(511.20),,(759.70)
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,346.50 ,0.00,,(0.70),,,(1.44),,(2.14)
