PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Id :  114363509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business Date:  1/2/2020 to 1/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment Due Date : ,,,,2/10/2020
Settlement Currency : ,,,,USD,,Transaction Currency : ,,,,,,,NGN,,,,,,,,,,,,,,,,,,,
,,,,,,,Tran,Orig,,Rcv,,,,,,,FX,,,,,,,,,Fx Rev,,,Commission,,,
Tran Date,Tran Id,,,Ref #,,Prod,Type,Cntry,,Cntry,,FX Rate,,,,FX Date,Margin,,,Base Amt,,Fee Amt,,,,Share Amt,,,Amt,,,Total
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,(0.21),,,,(2.16),,,(2.37)
1/14/2020,2270192836,,,94447302,,MT,REC,BLR,,NGA,,355.00000000000,,,,1/14/2020,1.20,,trn,0.00,0.00,,,,0.00,,,,38.34,,mk,38.34
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,0.00,,,,0.11,,,0.11
1/14/2020,2270192836,,,94447302,,MT,REC,BLR,,NGA,,355.00000000000,,,,1/14/2020,1.20,,trn,0.00,0.00,,,,0.00,,,,3.75,,mk,3.75
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/15/2020,2269987656,,,83841668,,MT,REC,USA,,NGA,,355.00000000000,,,,1/13/2020,1.25,,trn,0.00,"3,195.00",,,,(88.75),,,,(575.10),,,(663.85)
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,(0.25),,,,(1.62),,,(1.87)
1/15/2020,2269987656,,,83841668,,MT,REC,USA,,NGA,,355.00000000000,,,,1/13/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,28.76,,mk,28.76
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.08,,,0.08
1/15/2020,2269987656,,,83841668,,MT,REC,USA,,NGA,,355.00000000000,,,,1/13/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,4.44,,mk,4.44
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/15/2020,2270208096,,,28210686,,MT,REC,GBR,,NGA,,460.64800000000,,,,1/14/2020,1.50,,trn,0.00,"2,303.24",,,,(110.56),,,,(414.58),,,(525.14)
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,(0.31),,,,(1.17),,,(1.48)
1/15/2020,2270208096,,,28210686,,MT,REC,GBR,,NGA,,460.64800000000,,,,1/14/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,5.53,,mk,5.53
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
1/15/2020,2270208096,,,28210686,,MT,REC,GBR,,NGA,,460.64800000000,,,,1/14/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,20.73,,mk,20.73
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
1/15/2020,2270443458,,,66299151,,MT,REC,ARE,,NGA,,96.65650185100,,,,1/15/2020,,,trn,0.00,"1,449.85",,,,0.00,,,,(260.97),,,(260.97)
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,(0.74),,,(0.74)
1/15/2020,2270443458,,,66299151,,MT,REC,ARE,,NGA,,96.65650185100,,,,1/15/2020,,,trn,0.00,0.00,,,,0.00,,,,13.05,,mk,13.05
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/20/2020,2271534523,,,92867168,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,"2,840.00",,,,(31.95),,,,(511.20),,,(543.15)
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,(0.09),,,,(1.44),,,(1.53)
1/20/2020,2271534523,,,92867168,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/23/2020,2272496329,,,71381319,,MT,REC,ITA,,NGA,,393.37550000000,,,,1/22/2020,2.00,,trn,0.00,"6,687.38",,,,(629.40),,,,"(1,203.73)",,,"(1,833.13)"
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,(1.77),,,,(3.39),,,(5.16)
1/23/2020,2272496329,,,71381319,,MT,REC,ITA,,NGA,,393.37550000000,,,,1/22/2020,2.00,,trn,0.00,0.00,,,,0.00,,,,60.19,,mk,60.19
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,0.00,,,,0.17,,,0.17
1/23/2020,2272496329,,,71381319,,MT,REC,ITA,,NGA,,393.37550000000,,,,1/22/2020,2.00,,trn,0.00,0.00,,,,0.00,,,,31.47,,mk,31.47
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/23/2020,2272794482,,,28710421,,MT,REC,PRT,,NGA,,393.62400000000,,,,1/23/2020,2.20,,trn,0.00,"6,297.98",,,,(346.39),,,,"(1,133.64)",,,"(1,480.03)"
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,(0.98),,,,(3.19),,,(4.17)
1/23/2020,2272794482,,,28710421,,MT,REC,PRT,,NGA,,393.62400000000,,,,1/23/2020,2.20,,trn,0.00,0.00,,,,0.00,,,,17.32,,mk,17.32
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
1/23/2020,2272794482,,,28710421,,MT,REC,PRT,,NGA,,393.62400000000,,,,1/23/2020,2.20,,trn,0.00,0.00,,,,0.00,,,,56.68,,mk,56.68
,,,,,,,,,,,,.00281690141,,,,1/23/2020,,,stl,0.00,0.00,,,,0.00,,,,0.16,,,0.16
1/29/2020,2274209737,,,97296217,,MT,REC,CHL,,NGA,,.44823232230,,,,1/28/2020,1.20,,trn,0.00,896.46,,,,(43.03),,,,(161.36),,,(204.39)
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,(0.12),,,,(0.45),,,(0.57)
1/29/2020,2274209737,,,97296217,,MT,REC,CHL,,NGA,,.44823232230,,,,1/28/2020,1.20,,trn,0.00,0.00,,,,0.00,,,,8.07,,mk,8.07
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
1/29/2020,2274209737,,,97296217,,MT,REC,CHL,,NGA,,.44823232230,,,,1/28/2020,1.20,,trn,0.00,0.00,,,,0.00,,,,2.15,,mk,2.15
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/31/2020,2274723408,,,17546751,,MT,REC,ITA,,NGA,,390.89050000000,,,,1/30/2020,2.00,,trn,0.00,"5,472.47",,,,(469.07),,,,(985.04),,,"(1,454.11)"
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,(1.32),,,,(2.77),,,(4.09)
1/31/2020,2274723408,,,17546751,,MT,REC,ITA,,NGA,,390.89050000000,,,,1/30/2020,2.00,,trn,0.00,0.00,,,,0.00,,,,23.45,,mk,23.45
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/31/2020,2274723408,,,17546751,,MT,REC,ITA,,NGA,,390.89050000000,,,,1/30/2020,2.00,,trn,0.00,0.00,,,,0.00,,,,49.25,,mk,49.25
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.14,,,0.14
1/31/2020,2274754162,,,23219940,,MT,REC,DEU,,NGA,,390.89050000000,,,,1/30/2020,0.50,,trn,0.00,"2,345.34",,,,(39.09),,,,(422.16),,,(461.25)
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,(0.11),,,,(1.19),,,(1.30)
1/31/2020,2274754162,,,23219940,,MT,REC,DEU,,NGA,,390.89050000000,,,,1/30/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,1.95,,mk,1.95
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/31/2020,2274754162,,,23219940,,MT,REC,DEU,,NGA,,390.89050000000,,,,1/30/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,21.11,,mk,21.11
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
100711693 - 100713122,,,,,,,,,Account Total:,,,,,Receive,,,,22,,0.00,0.00,,,,"(4,253.64)",,,,"(13,660.24)",,"(17,913.88)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(11.98),,,,(38.47),,(50.45),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(50.45),,
Account Number : ,,,100711693 - 100713126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #261 - BORI - BORI BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654254,,,,,Store Number : ,,,,261,,,,,,,,,,,,,,,,,,
1/6/2020,2264729832,,,48924075,,MT,REC,USA,,NGA,,355.00000000000,,,,12/26/2019,0.45,,trn,0.00,"1,420.00",,,,(9.59),,,,(255.60),,,(265.19)
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(0.03),,,,(0.72),,,(0.75)
1/6/2020,2264729832,,,48924075,,MT,REC,USA,,NGA,,355.00000000000,,,,12/26/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,12.78,,mk,12.78
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/13/2020,2269289494,,,46660389,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,1.25,,trn,0.00,"3,546.45",,,,(221.88),,,,(638.36),,,(860.24)
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,(0.63),,,,(1.80),,,(2.43)
1/13/2020,2269289494,,,46660389,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/13/2020,2269289494,,,46660389,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,11.09,,mk,11.09
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/17/2020,2270106624,,,88613568,,MT,REC,USA,,NGA,,355.00000000000,,,,1/13/2020,1.25,,trn,0.00,"3,546.45",,,,(88.75),,,,(638.36),,,(727.11)
,,,,,,,,,,,,.00281690141,,,,1/17/2020,,,stl,0.00,0.00,,,,(0.25),,,,(1.80),,,(2.05)
1/17/2020,2270106624,,,88613568,,MT,REC,USA,,NGA,,355.00000000000,,,,1/13/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/17/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/17/2020,2270106624,,,88613568,,MT,REC,USA,,NGA,,355.00000000000,,,,1/13/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,4.44,,mk,4.44
,,,,,,,,,,,,.00281690141,,,,1/17/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/27/2020,2273599790,,,40588146,,MT,REC,USA,,NGA,,355.00000000000,,,,1/25/2020,0.45,,trn,0.00,"2,840.00",,,,(95.85),,,,(511.20),,,(607.05)
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,(0.27),,,,(1.44),,,(1.71)
1/27/2020,2273599790,,,40588146,,MT,REC,USA,,NGA,,355.00000000000,,,,1/25/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,4.79,,mk,4.79
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/27/2020,2273599790,,,40588146,,MT,REC,USA,,NGA,,355.00000000000,,,,1/25/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
100711693 - 100713126,,,,,,,,,Account Total:,,,,,Receive,,,,4,,0.00,0.00,,,,(416.07),,,,"(1,921.02)",,"(2,337.09)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(1.18),,,,(5.42),,(6.60),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(6.60),,
Account Number : ,,,100711693 - 100713128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #263 - NSUKKA - NSUKKA BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654256,,,,,Store Number : ,,,,263,,,,,,,,,,,,,,,,,,
1/6/2020,2267397089,,,65273228,,MT,REC,USA,,NGA,,355.00000000000,,,,1/4/2020,1.25,,trn,0.00,"3,546.45",,,,(88.75),,,,(638.36),,,(727.11)
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(0.25),,,,(1.80),,,(2.05)
1/6/2020,2267397089,,,65273228,,MT,REC,USA,,NGA,,355.00000000000,,,,1/4/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,4.44,,mk,4.44
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/6/2020,2267397089,,,65273228,,MT,REC,USA,,NGA,,355.00000000000,,,,1/4/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/15/2020,2268265046,,,32434228,,MT,REC,USA,,NGA,,355.00000000000,,,,1/7/2020,0.45,,trn,0.00,"2,840.00",,,,(63.90),,,,(511.20),,,(575.10)
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,(0.18),,,,(1.44),,,(1.62)
1/15/2020,2268265046,,,32434228,,MT,REC,USA,,NGA,,355.00000000000,,,,1/7/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,3.20,,mk,3.20
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/15/2020,2268265046,,,32434228,,MT,REC,USA,,NGA,,355.00000000000,,,,1/7/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/21/2020,2271711912,,,55611381,,MT,REC,ISR,,NGA,,393.62400000000,,,,1/19/2020,2.70,,trn,0.00,"1,968.12",,,,(212.56),,,,(354.26),,,(566.82)
,,,,,,,,,,,,.00281690141,,,,1/21/2020,,,stl,0.00,0.00,,,,(0.60),,,,(1.00),,,(1.60)
1/21/2020,2271711912,,,55611381,,MT,REC,ISR,,NGA,,393.62400000000,,,,1/19/2020,2.70,,trn,0.00,0.00,,,,0.00,,,,17.71,,mk,17.71
,,,,,,,,,,,,.00281690141,,,,1/21/2020,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
1/21/2020,2271711912,,,55611381,,MT,REC,ISR,,NGA,,393.62400000000,,,,1/19/2020,2.70,,trn,0.00,0.00,,,,0.00,,,,10.63,,mk,10.63
,,,,,,,,,,,,.00281690141,,,,1/21/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/24/2020,2272357651,,,53208786,,MT,REC,USA,,NGA,,355.00000000000,,,,1/21/2020,0.45,,trn,0.00,"2,840.00",,,,(159.75),,,,(511.20),,,(670.95)
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,(0.45),,,,(1.44),,,(1.89)
1/24/2020,2272357651,,,53208786,,MT,REC,USA,,NGA,,355.00000000000,,,,1/21/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/24/2020,2272357651,,,53208786,,MT,REC,USA,,NGA,,355.00000000000,,,,1/21/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,7.99,,mk,7.99
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
100711693 - 100713128,,,,,,,,,Account Total:,,,,,Receive,,,,4,,0.00,0.00,,,,(524.96),,,,"(1,888.01)",,"(2,412.97)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(1.48),,,,(5.33),,(6.81),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(6.81),,
Account Number : ,,,100711693 - 100713130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #265 - AGBANI TOWN - AGBANI TOWN BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654258,,,,,Store Number : ,,,,265,,,,,,,,,,,,,,,,,,
1/28/2020,2273784635,,,82846575,,MT,REC,USA,,NGA,,355.00000000000,,,,1/26/2020,0.45,,trn,0.00,"1,420.00",,,,(12.78),,,,(255.60),,,(268.38)
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,(0.04),,,,(0.72),,,(0.76)
1/28/2020,2273784635,,,82846575,,MT,REC,USA,,NGA,,355.00000000000,,,,1/26/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,12.78,,mk,12.78
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
100711693 - 100713130,,,,,,,,,Account Total:,,,,,Receive,,,,1,,0.00,0.00,,,,(12.78),,,,(242.82),,(255.60),
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(0.04),,,,(0.68),,(0.72),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(0.72),,
Account Number : ,,,100711693 - 100713132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #267 - UMUAHIA - UMUAHIA BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654260,,,,,Store Number : ,,,,267,,,,,,,,,,,,,,,,,,
1/2/2020,2266038114,,,93642456,,MT,REC,USA,,NGA,,355.00000000000,,,,12/30/2019,0.45,,trn,0.00,"2,485.00",,,,(25.56),,,,(447.30),,,(472.86)
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,(0.07),,,,(1.26),,,(1.33)
1/2/2020,2266038114,,,93642456,,MT,REC,USA,,NGA,,355.00000000000,,,,12/30/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,22.37,,mk,22.37
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
1/2/2020,2266183391,,,83121551,,MT,REC,USA,,NGA,,355.00000000000,,,,12/31/2019,0.45,,trn,0.00,"2,840.00",,,,(31.95),,,,(511.20),,,(543.15)
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,(0.09),,,,(1.44),,,(1.53)
1/2/2020,2266183391,,,83121551,,MT,REC,USA,,NGA,,355.00000000000,,,,12/31/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/2/2020,2266349038,,,85778900,,MT,REC,USA,,NGA,,355.00000000000,,,,12/31/2019,0.45,,trn,0.00,"2,840.00",,,,(95.85),,,,(511.20),,,(607.05)
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,(0.27),,,,(1.44),,,(1.71)
1/2/2020,2266349038,,,85778900,,MT,REC,USA,,NGA,,355.00000000000,,,,12/31/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/2/2020,2266349038,,,85778900,,MT,REC,USA,,NGA,,355.00000000000,,,,12/31/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,4.79,,mk,4.79
,,,,,,,,,,,,.00281690141,,,,1/2/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/3/2020,2262484132,,,15033573,,MT,REC,SLE,,NGA,,.03682729175,,,,12/20/2019,1.10,,trn,0.00,"1,178.47",,,,(11.72),,,,(212.13),,,(223.85)
,,,,,,,,,,,,.00281690141,,,,1/3/2020,,,stl,0.00,0.00,,,,(0.03),,,,(0.60),,,(0.63)
1/3/2020,2262484132,,,15033573,,MT,REC,SLE,,NGA,,.03682729175,,,,12/20/2019,1.10,,trn,0.00,0.00,,,,0.00,,,,10.61,,mk,10.61
,,,,,,,,,,,,.00281690141,,,,1/3/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/6/2020,2266627934,,,84315222,,MT,REC,USA,,NGA,,355.00000000000,,,,1/2/2020,0.45,,trn,0.00,"2,840.00",,,,(31.95),,,,(511.20),,,(543.15)
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(0.09),,,,(1.44),,,(1.53)
1/6/2020,2266627934,,,84315222,,MT,REC,USA,,NGA,,355.00000000000,,,,1/2/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/6/2020,2266979207,,,99247869,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/3/2020,0.50,,trn,0.00,"2,371.33",,,,(39.52),,,,(426.84),,,(466.36)
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(0.11),,,,(1.20),,,(1.31)
1/6/2020,2266979207,,,99247869,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/3/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,1.98,,mk,1.98
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/6/2020,2266979207,,,99247869,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/3/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,21.34,,mk,21.34
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
1/6/2020,2267446849,,,88708899,,MT,REC,USA,,NGA,,355.00000000000,,,,1/4/2020,1.25,,trn,0.00,"3,546.45",,,,(53.25),,,,(638.36),,,(691.61)
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(0.15),,,,(1.80),,,(1.95)
1/6/2020,2267446849,,,88708899,,MT,REC,USA,,NGA,,355.00000000000,,,,1/4/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,2.66,,mk,2.66
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/6/2020,2267446849,,,88708899,,MT,REC,USA,,NGA,,355.00000000000,,,,1/4/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/6/2020,2267509523,,,17720893,,MT,REC,PHL,,NGA,,6.95805566400,,,,1/5/2020,4.70,,trn,0.00,"4,870.64",,,,(654.06),,,,(876.72),,,"(1,530.78)"
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,(1.84),,,,(2.47),,,(4.31)
1/6/2020,2267509523,,,17720893,,MT,REC,PHL,,NGA,,6.95805566400,,,,1/5/2020,4.70,,trn,0.00,0.00,,,,0.00,,,,32.70,,mk,32.70
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/6/2020,2267509523,,,17720893,,MT,REC,PHL,,NGA,,6.95805566400,,,,1/5/2020,4.70,,trn,0.00,0.00,,,,0.00,,,,43.84,,mk,43.84
,,,,,,,,,,,,.00281690141,,,,1/6/2020,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
1/8/2020,2267077608,,,90729719,,MT,REC,USA,,NGA,,355.00000000000,,,,1/3/2020,0.45,,trn,0.00,"2,840.00",,,,(31.95),,,,(511.20),,,(543.15)
,,,,,,,,,,,,.00281690141,,,,1/8/2020,,,stl,0.00,0.00,,,,(0.09),,,,(1.44),,,(1.53)
1/8/2020,2267077608,,,90729719,,MT,REC,USA,,NGA,,355.00000000000,,,,1/3/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/8/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/14/2020,2269646575,,,65058073,,MT,REC,USA,,NGA,,355.00000000000,,,,1/12/2020,1.25,,trn,0.00,"3,546.45",,,,(355.00),,,,(638.36),,,(993.36)
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,(1.00),,,,(1.80),,,(2.80)
1/14/2020,2269646575,,,65058073,,MT,REC,USA,,NGA,,355.00000000000,,,,1/12/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,17.75,,mk,17.75
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
1/14/2020,2269646575,,,65058073,,MT,REC,USA,,NGA,,355.00000000000,,,,1/12/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/14/2020,2269812615,,,92367209,,MT,REC,PAK,,NGA,,2.29788335885,,,,1/13/2020,4.00,,trn,0.00,"4,802.58",,,,(666.75),,,,(864.46),,,"(1,531.21)"
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,(1.88),,,,(2.44),,,(4.32)
1/14/2020,2269812615,,,92367209,,MT,REC,PAK,,NGA,,2.29788335885,,,,1/13/2020,4.00,,trn,0.00,0.00,,,,0.00,,,,33.34,,mk,33.34
