PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Send  Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Currency : ,,,,USD,,,Transaction Currency : ,,,,,,NGN,,,,,,,,,,,,,,,
,,,,,,,,,Orig,Rcv,,,,,,,FX,,,,,,,Fx Rev,,,,
Tran Date,,Tran Id,,,,Ref #,,Prod,Cntry,Cntry,,FX Rate,,,,FX Date,Margin,,,Base Amt,Fee Amt,,,Share Amt,Commission Amt,,,Total
12/2/2019,,2255803564,,,,28988947,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255803564,,,,28988947,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255803564,,,,28988947,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255805013,,,,99232457,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255805013,,,,99232457,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255805013,,,,99232457,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255805340,,,,22434987,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255805340,,,,22434987,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255805340,,,,22434987,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255805428,,,,71650019,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255805428,,,,71650019,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255805428,,,,71650019,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255811445,,,,55202950,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255811445,,,,55202950,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255811445,,,,55202950,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255812621,,,,64364286,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255812621,,,,64364286,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255812621,,,,64364286,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255812885,,,,64027611,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255812885,,,,64027611,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255812885,,,,64027611,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255813149,,,,34491859,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255813149,,,,34491859,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255813149,,,,34491859,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255815592,,,,31748962,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255815592,,,,31748962,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255815592,,,,31748962,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255827332,,,,89159503,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255827332,,,,89159503,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255827332,,,,89159503,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/2/2019,,2255827522,,,,26076461,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/2/2019,,2255827522,,,,26076461,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/2/2019,,2255827522,,,,26076461,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
Daily Total : ,,,,,,,,,,,,,,,,,,17,,"(10,070,794.26)","390,066.01",,"(12,157.90)",,,"(66,093.39)","(78,251.29)",
,,,,,,,,,,,,,,,,,,,,"(28,368.43)",0.00,,(34.30),,,(186.25),(220.55),
12/3/2019,,2255815262,,,,80344687,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/3/2019,,2255815262,,,,80344687,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/3/2019,,2255815262,,,,80344687,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/3/2019,,2255815757,,,,44104799,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,"(592,548.39)","22,950.82",,(715.35),,,"(4,131.15)",,"(4,846.50)"
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,"(1,669.15)",0.00,,(2.02),,,(11.64),,(13.66)
12/3/2019,,2255815757,,,,44104799,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,206.56,mk,206.56
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,0.00,0.00,,0.00,,,0.58,,0.58
12/3/2019,,2255815757,,,,44104799,,MT,CMR,NGA,,.59612513770,,,,11/30/2019,0.60,,trn,0.00,0.00,,0.00,,,35.77,mk,35.77
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"(1,185,096.78)","45,901.64",,"(1,430.70)",,,"(7,777.64)","(9,208.34)",
,,,,,,,,,,,,,,,,,,,,"(3,338.30)",0.00,,(4.04),,,(21.92),(25.96),
Account   100711693 - 100713066 Total : ,,,,,,,,,,,,,,,,,,19,,"(11,255,891.04)","435,967.65",,"(13,588.60)",,,"(73,871.03)","(87,459.63)",
,,,,,,,,,,,,,,,,,,,,"(31,706.73)",0.00,,(38.34),,,(208.17),(246.51),
Account Number : ,,,100711693 - 100713067,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #202 - LAFIA - LAFIA 2 BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654195,,,,,Store Number : ,,,,202,,,,,,,,,,,,,,
12/6/2019,,2257590503,,,,51337744,,MT,FRA,NGA,,393.58850000000,,,,12/5/2019,1.00,,trn,"(11,689.58)",783.24,,(23.62),,,(140.98),,(164.60)
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,(32.93),0.00,,(0.07),,,(0.40),,(0.47)
12/6/2019,,2257590503,,,,51337744,,MT,FRA,NGA,,393.58850000000,,,,12/5/2019,1.00,,trn,0.00,0.00,,0.00,,,7.05,mk,7.05
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(11,689.58)",783.24,,(23.62),,,(133.93),(157.55),
,,,,,,,,,,,,,,,,,,,,(32.93),0.00,,(0.07),,,(0.38),(0.45),
12/18/2019,,2260427517,,,,46820809,,MT,CMR,NGA,,.60175355265,,,,12/14/2019,0.60,,trn,"(598,143.03)","23,167.51",,(722.10),,,"(4,170.15)",,"(4,892.25)"
,,,,,,,,,,,,.00281690141,,,,12/18/2019,,,stl,"(1,684.91)",0.00,,(2.03),,,(11.75),,(13.78)
12/18/2019,,2260427517,,,,46820809,,MT,CMR,NGA,,.60175355265,,,,12/14/2019,0.60,,trn,0.00,0.00,,0.00,,,208.51,mk,208.51
,,,,,,,,,,,,.00281690141,,,,12/18/2019,,,stl,0.00,0.00,,0.00,,,0.59,,0.59
12/18/2019,,2260427517,,,,46820809,,MT,CMR,NGA,,.60175355265,,,,12/14/2019,0.60,,trn,0.00,0.00,,0.00,,,36.11,mk,36.11
,,,,,,,,,,,,.00281690141,,,,12/18/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(598,143.03)","23,167.51",,(722.10),,,"(3,925.53)","(4,647.63)",
,,,,,,,,,,,,,,,,,,,,"(1,684.91)",0.00,,(2.03),,,(11.06),(13.09),
12/20/2019,,2262010416,,,,24965255,,MT,USA,NGA,,355.00000000000,,,,12/18/2019,1.25,,trn,"(119,191.25)","3,546.45",,(301.75),,,(638.36),,(940.11)
,,,,,,,,,,,,.00281690141,,,,12/20/2019,,,stl,(335.75),0.00,,(0.85),,,(1.80),,(2.65)
12/20/2019,,2262010416,,,,24965255,,MT,USA,NGA,,355.00000000000,,,,12/18/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,12/20/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
12/20/2019,,2262010416,,,,24965255,,MT,USA,NGA,,355.00000000000,,,,12/18/2019,1.25,,trn,0.00,0.00,,0.00,,,15.09,mk,15.09
,,,,,,,,,,,,.00281690141,,,,12/20/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(119,191.25)","3,546.45",,(301.75),,,(591.35),(893.10),
,,,,,,,,,,,,,,,,,,,,(335.75),0.00,,(0.85),,,(1.67),(2.52),
12/24/2019,,2263352643,,,,70411350,,MT,USA,NGA,,355.00000000000,,,,12/22/2019,1.25,,trn,"(52,584.38)","3,195.00",,(133.13),,,(575.10),,(708.23)
,,,,,,,,,,,,.00281690141,,,,12/24/2019,,,stl,(148.13),0.00,,(0.38),,,(1.62),,(2.00)
12/24/2019,,2263352643,,,,70411350,,MT,USA,NGA,,355.00000000000,,,,12/22/2019,1.25,,trn,0.00,0.00,,0.00,,,28.76,mk,28.76
,,,,,,,,,,,,.00281690141,,,,12/24/2019,,,stl,0.00,0.00,,0.00,,,0.08,,0.08
12/24/2019,,2263352643,,,,70411350,,MT,USA,NGA,,355.00000000000,,,,12/22/2019,1.25,,trn,0.00,0.00,,0.00,,,6.66,mk,6.66
,,,,,,,,,,,,.00281690141,,,,12/24/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(52,584.38)","3,195.00",,(133.13),,,(539.68),(672.81),
,,,,,,,,,,,,,,,,,,,,(148.13),0.00,,(0.38),,,(1.52),(1.90),
Account   100711693 - 100713067 Total : ,,,,,,,,,,,,,,,,,,4,,"(781,608.24)","30,692.20",,"(1,180.60)",,,"(5,190.49)","(6,371.09)",
,,,,,,,,,,,,,,,,,,,,"(2,201.72)",0.00,,(3.33),,,(14.63),(17.96),
Account Number : ,,,100711693 - 100713068,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #203 - JOS - JOS MM WAY BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654196,,,,,Store Number : ,,,,203,,,,,,,,,,,,,,
12/23/2019,,2262104005,,,,72614570,,MT,DEU,NGA,,395.29250000000,,,,12/19/2019,0.50,,trn,"(160,000.96)","7,510.56",,(160.80),,,"(1,351.90)",,"(1,512.70)"
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,(450.71),0.00,,(0.45),,,(3.81),,(4.26)
12/23/2019,,2262104005,,,,72614570,,MT,DEU,NGA,,395.29250000000,,,,12/19/2019,0.50,,trn,0.00,0.00,,0.00,,,67.60,mk,67.60
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.19,,0.19
12/23/2019,,2262104005,,,,72614570,,MT,DEU,NGA,,395.29250000000,,,,12/19/2019,0.50,,trn,0.00,0.00,,0.00,,,8.04,mk,8.04
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(160,000.96)","7,510.56",,(160.80),,,"(1,276.26)","(1,437.06)",
,,,,,,,,,,,,,,,,,,,,(450.71),0.00,,(0.45),,,(3.60),(4.05),
Account   100711693 - 100713068 Total : ,,,,,,,,,,,,,,,,,,1,,"(160,000.96)","7,510.56",,(160.80),,,"(1,276.26)","(1,437.06)",
,,,,,,,,,,,,,,,,,,,,(450.71),0.00,,(0.45),,,(3.60),(4.05),
Account Number : ,,,100711693 - 100713072,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,"FCMB - #207 - MAITAMA, ABUJA - MAITAMA MEDITARRANEAN BRANCH",,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654200,,,,,Store Number : ,,,,207,,,,,,,,,,,,,,
12/3/2019,,2256412138,,,,45881239,,MT,GBR,NGA,,457.91450000000,,,,12/2/2019,1.50,,trn,"(42,849.35)","2,289.57",,(130.51),,,(412.12),,(542.63)
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,(120.70),0.00,,(0.37),,,(1.16),,(1.53)
12/3/2019,,2256412138,,,,45881239,,MT,GBR,NGA,,457.91450000000,,,,12/2/2019,1.50,,trn,0.00,0.00,,0.00,,,20.61,mk,20.61
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
12/3/2019,,2256412138,,,,45881239,,MT,GBR,NGA,,457.91450000000,,,,12/2/2019,1.50,,trn,0.00,0.00,,0.00,,,6.53,mk,6.53
,,,,,,,,,,,,.00281690141,,,,12/3/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(42,849.35)","2,289.57",,(130.51),,,(384.98),(515.49),
,,,,,,,,,,,,,,,,,,,,(120.70),0.00,,(0.37),,,(1.08),(1.45),
12/19/2019,,2261706791,,,,54121496,,MT,CMR,NGA,,.60353949375,,,,12/18/2019,0.60,,trn,"(71,990.19)","6,638.93",,(86.91),,,"(1,195.01)",,"(1,281.92)"
,,,,,,,,,,,,.00281690141,,,,12/19/2019,,,stl,(202.79),0.00,,(0.24),,,(3.37),,(3.61)
12/19/2019,,2261706791,,,,54121496,,MT,CMR,NGA,,.60353949375,,,,12/18/2019,0.60,,trn,0.00,0.00,,0.00,,,59.75,mk,59.75
,,,,,,,,,,,,.00281690141,,,,12/19/2019,,,stl,0.00,0.00,,0.00,,,0.17,,0.17
12/19/2019,,2261706791,,,,54121496,,MT,CMR,NGA,,.60353949375,,,,12/18/2019,0.60,,trn,0.00,0.00,,0.00,,,4.35,mk,4.35
,,,,,,,,,,,,.00281690141,,,,12/19/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(71,990.19)","6,638.93",,(86.91),,,"(1,130.91)","(1,217.82)",
,,,,,,,,,,,,,,,,,,,,(202.79),0.00,,(0.24),,,(3.19),(3.43),
12/23/2019,,2262695662,,,,70264125,,MT,USA,NGA,,355.00000000000,,,,12/20/2019,0.45,,trn,"(53,010.38)","2,840.00",,(47.93),,,(511.20),,(559.13)
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,(149.33),0.00,,(0.14),,,(1.44),,(1.58)
12/23/2019,,2262695662,,,,70264125,,MT,USA,NGA,,355.00000000000,,,,12/20/2019,0.45,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
12/23/2019,,2262695662,,,,70264125,,MT,USA,NGA,,355.00000000000,,,,12/20/2019,0.45,,trn,0.00,0.00,,0.00,,,2.40,mk,2.40
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(53,010.38)","2,840.00",,(47.93),,,(483.24),(531.17),
,,,,,,,,,,,,,,,,,,,,(149.33),0.00,,(0.14),,,(1.36),(1.50),
Account   100711693 - 100713072 Total : ,,,,,,,,,,,,,,,,,,3,,"(167,849.92)","11,768.50",,(265.35),,,"(1,999.13)","(2,264.48)",
,,,,,,,,,,,,,,,,,,,,(472.82),0.00,,(0.75),,,(5.63),(6.38),
Account Number : ,,,100711693 - 100713075,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #210 - KADUNA - YAKUBU GOWON WAY BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654203,,,,,Store Number : ,,,,210,,,,,,,,,,,,,,
12/4/2019,,2256478592,,,,61061785,,MT,DEU,NGA,,390.92600000000,,,,12/2/2019,0.50,,trn,"(427,868.51)","15,637.04",,(430.02),,,"(2,814.67)",,"(3,244.69)"
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,"(1,205.26)",0.00,,(1.21),,,(7.93),,(9.14)
12/4/2019,,2256478592,,,,61061785,,MT,DEU,NGA,,390.92600000000,,,,12/2/2019,0.50,,trn,0.00,0.00,,0.00,,,140.73,mk,140.73
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,0.00,0.00,,0.00,,,0.40,,0.40
12/4/2019,,2256478592,,,,61061785,,MT,DEU,NGA,,390.92600000000,,,,12/2/2019,0.50,,trn,0.00,0.00,,0.00,,,21.50,mk,21.50
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(427,868.51)","15,637.04",,(430.02),,,"(2,652.44)","(3,082.46)",
,,,,,,,,,,,,,,,,,,,,"(1,205.26)",0.00,,(1.21),,,(7.47),(8.68),
Account   100711693 - 100713075 Total : ,,,,,,,,,,,,,,,,,,1,,"(427,868.51)","15,637.04",,(430.02),,,"(2,652.44)","(3,082.46)",
,,,,,,,,,,,,,,,,,,,,"(1,205.26)",0.00,,(1.21),,,(7.47),(8.68),
Account Number : ,,,100711693 - 100713078,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #213 - BOMPAI - KANO BOMPAI ROAD BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654206,,,,,Store Number : ,,,,213,,,,,,,,,,,,,,
12/6/2019,,2256826506,,,,81200432,,MT,OMN,NGA,,922.00607744680,,,,12/3/2019,1.20,,trn,"(52,834.64)","1,844.01",,(128.34),,,(331.92),,(460.26)
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,(148.83),0.00,,(0.36),,,(0.93),,(1.29)
12/6/2019,,2256826506,,,,81200432,,MT,OMN,NGA,,922.00607744680,,,,12/3/2019,1.20,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
12/6/2019,,2256826506,,,,81200432,,MT,OMN,NGA,,922.00607744680,,,,12/3/2019,1.20,,trn,0.00,0.00,,0.00,,,6.42,mk,6.42
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
12/6/2019,,2257221283,,,,69623170,,MT,OMN,NGA,,922.00607744680,,,,12/4/2019,1.20,,trn,"(63,765.94)","1,844.01",,(154.90),,,(331.92),,(486.82)
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,(179.62),0.00,,(0.44),,,(0.93),,(1.37)
12/6/2019,,2257221283,,,,69623170,,MT,OMN,NGA,,922.00607744680,,,,12/4/2019,1.20,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
12/6/2019,,2257221283,,,,69623170,,MT,OMN,NGA,,922.00607744680,,,,12/4/2019,1.20,,trn,0.00,0.00,,0.00,,,7.74,mk,7.74
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"(116,600.58)","3,688.02",,(283.24),,,(616.48),(899.72),
,,,,,,,,,,,,,,,,,,,,(328.45),0.00,,(0.80),,,(1.72),(2.52),
12/16/2019,,2259738601,,,,97008861,,MT,CMR,NGA,,.60245710585,,,,12/12/2019,0.60,,trn,"(598,842.36)","23,194.60",,(722.95),,,"(4,175.03)",,"(4,897.98)"
,,,,,,,,,,,,.00281690141,,,,12/16/2019,,,stl,"(1,686.88)",0.00,,(2.04),,,(11.76),,(13.80)
12/16/2019,,2259738601,,,,97008861,,MT,CMR,NGA,,.60245710585,,,,12/12/2019,0.60,,trn,0.00,0.00,,0.00,,,208.75,mk,208.75
