MTCN	TransactionType	Code	PayCountry	RecCountry	Account	Location_ID	LocationName	Direction	Address	LOCCurrencyCode	RecDateUSYear	RecDateUSMonth	RecDateUSDay	RecDateLOCYear	RecDateLOCMonth	RecDateLOCDay	PayDateUSYear	PayDateUSMonth	PayDateUSDay	PayDateLOCYear	PayDateLOCMonth	PayDateLOCDay	SetDateUSYear	SetDateUSMonth	SetDateUSDay	SetDateLOCYear	SetDateLOCMonth	SetDateLOCDay	RepDateYear	RepDateMonth	RepDateDay	RecPayoutRate	PayPayoutRate	RecSettlementRate	PaySettlementRate	ClearPrincipalUSD	ClearChargesUSD	ClearFXUSD	ClearFXREC	ClearPrincipalLOC	ClearChargesLOC	ClearFXLOC	ClearPrincipalPAY	ClearChargesPAY	ClearFXPAY	RecPrincipalUSD	TotalChargesUSD	RecPrincipalLOC	RecCurrencyCode	PayCurrencyCode	RecPrincipalREC	RecPrincipalPAY	TotalChargesREC	TotalChargesPAY	ClearPrincipalREC	ClearChargesREC	TotalChargesLOC	Spread	SendPayIndicator	ProductCode	ProductGroupName	AdjustmentMTCN	AdjustmentReason	AdjustmentType	AdjustmentReasonCode	AdjustmentTypeCode	TxnStatus
3172954830	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152472	203	FCMB - #148 - IBADAN - CHALLENGE BRANCH	I	IBADAN	NGN	2019	8	24	2019	8	24	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-74.66	-1.8	0	0	-26505.19	-639	0	-26505.19	-639	0	75	9.99	26625	USD	NGN	75	26625	9.99	3546.45	-74.66	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
8784527701	T	NGN	NIGERIA	OMAN	ADH152241	270	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	I	ABDULAZEEZ ATTAH ROAD BRANCH 120, Abdulazeez Attah Road{CR}	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2.597402483	355	2.597402597	355	-460.17	-6.55	0	0	-163359.94	-2325.25	0	-163359.94	-2325.25	0	483.12	36.36	171507.6	OMR	NGN	186	171507.6	14	12907.8	-177.17	-2.52	12907.8	4.75	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9974219353	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151613	183	KACHIA BRANCH NEW	I	KADUNA	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-398.2	-1.8	0	0	-141361	-639	0	-141361	-639	0	400	9.99	142000	USD	NGN	400	142000	9.99	3546.45	-398.2	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
6427849409	T	NGN	NIGERIA	UKRAINE HRYVNIA	ADH152878	252	FCMB - #257 - UGHELLI - UGHELLI BRANCH	I	UGHELLI 30 Ekiugbo.Warri Road {CR}	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-495.5	-7.2	0	0	-175902.5	-2556	0	-175902.5	-2556	0	500	40	177500	USD	NGN	500	177500	40	14200	-495.5	-7.2	14200	0.9	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4236865257	T	NGN	NIGERIA	KUWAIT	ADH151855	-1	UNKNOWN	I		NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	3.294892877	355	3.294892915	355	-1245.96	-3.56	0	0	-442314.21	-1263.8	0	-442314.21	-1263.8	0	1380.56	19.77	490098.8	KWD	NGN	419	490098.8	6	7018.35	-378.15	-1.08	7018.35	9.75	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
8178548971	T	NGN	NIGERIA	GERMANY	ADH152241	270	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	I	ABDULAZEEZ ATTAH ROAD BRANCH 120, Abdulazeez Attah Road{CR}	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1.110199987	355	1.107338985	355	-90.07	-2.9	0	0	-31976.02	-1029.5	0	-31976.02	-1029.5	0	94.12	16.06	33412.6	EUR	NGN	85	33412.6	14.5	5701.3	-81.34	-2.62	5701.3	4.55	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5308676150	T	NGN	NIGERIA	KOREA	ADH150931	111	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	I	USELU UGBOWO EXPRESS ROAD	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-180.18	-3.96	0	0	-63963.9	-1405.8	0	-63963.9	-1405.8	0	182	22	64610	USD	NGN	182	64610	22	7810	-180.18	-3.96	7810	1	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2427147306	T	NGN	NIGERIA	UNITED KINGDOM	ADH150205	51	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	I	AP FILLING STATION OJOKORO, ALAGBADO, LAGOS	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1.222800001	355	1.219570645	355	-531.28	-5.2	0	0	-188602.99	-1846	0	-188602.99	-1846	0	548.81	30.37	194827.55	GBP	NGN	450	194827.55	24.9	10781.35	-435.63	-4.26	10781.35	3.45	P	FTSS			UNKNOWN	UNKNOWN			S
8450945331	T	NGN	NIGERIA	GUINEA	ADH152186	233	FCMB - #245 - EKWULOBIA - EKWULOBIA BRAN	I	EKWULOBIA 10 Awka Road{CR}	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-81.69	-1.84	0	0	-29000	-653.2	0	-29000	-653.2	0	82.18	10.22	29173.9	USD	NGN	82.18	29173.9	10.22	3628.1	-81.69	-1.84	3628.1	0.6	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
3547849280	T	NGN	NIGERIA	GUYANA	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	I	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.004761899	355	0.004761904	355	-185.14	-3	0	0	-65725.71	-1065	0	-65725.71	-1065	0	190.48	16.67	67620.4	GYD	NGN	40000	67620.4	3500	5917.85	-38879.4	-630	5917.85	2.8	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
8791178495	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150809	101	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	I	33 ADENIRAN OGUNSAYA STREET SURULERE	NGN	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-199.1	-1.8	0	0	-70680.5	-639	0	-70680.5	-639	0	200	9.99	71000	USD	NGN	200	71000	9.99	3546.45	-199.1	-1.8	3546.45	0.45	P	AACS			UNKNOWN	UNKNOWN			S
5397159296	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151459	172	FCMB - #136 - IJEBU ODE - IJEBU ODE 2	I	52 EJIRIN ROAD, IMEPE, IJEBU ODE, OGUN STATE	NGN	2019	8	25	2019	8	25	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-39.82	-1.8	0	0	-14136.1	-639	0	-14136.1	-639	0	40	9.99	14200	USD	NGN	40	14200	9.99	3546.45	-39.82	-1.8	3546.45	0.45	P	AACS			UNKNOWN	UNKNOWN			S
5780771861	T	NGN	NIGERIA	BOTSWANA	ADH152252	234	FCMB - #248 - ONITSHA  - ONITSHA NEW MAR	I	NEW MARKET 2 53, New Market Road	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.090249999	355	0.090149999	355	-422.48	-1.79	0	0	-149981.85	-635.45	0	-149981.85	-635.45	0	430.63	9.92	152873.65	BWP	NGN	4776.8	152873.65	110	3521.6	-4686.41	-19.86	3521.6	2	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5846858345	T	NGN	NIGERIA	ISRAEL	ADH150876	118	FCMB - #085 - OWERRI - OWERRI BRANCH	I	81 WETHERAL ROAD OWERRI	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-494.75	-6.66	0	0	-175636.25	-2364.3	0	-175636.25	-2364.3	0	500	37	177500	USD	NGN	500	177500	37	13135	-494.75	-6.66	13135	1.05	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2503116612	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150579	80	FCMB - #068 - OSHOGBO - OSOGBO BRANCH	I		NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-189.22	-0.4	0	0	-67173.1	-142	0	-67173.1	-142	0	200	5	71000	USD	NGN	200	71000	5	1775	-189.22	-0.4	1775	5.39	P	FTSS			UNKNOWN	UNKNOWN			S
5626040183	T	NGN	NIGERIA	EGYPT	ADH150623	96	FCMB - #072 - Warri Effurun	I	69 EFURUN SAPELE ROAD WARRI	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-456.25	-6.66	0	0	-161968.75	-2364.3	0	-161968.75	-2364.3	0	500	37	177500	USD	NGN	500	177500	37	13135	-456.25	-6.66	13135	8.75	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5442628643	T	NGN	NIGERIA	MALI	ADH150623	96	FCMB - #072 - Warri Effurun	I	69 EFURUN SAPELE ROAD WARRI	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.001692399	355	0.001688127	355	-477.28	-2.53	0	0	-169435.07	-898.15	0	-169435.07	-898.15	0	506.44	14.02	179786.2	XOF	NGN	300000	179786.2	8308	4977.1	-282727.48	-1498.7	4977.1	6	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4368943110	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152142	271	FCMB - #063 - IKOT EKPENE - IKOT EKPENE	I	5 HARLEY DRIVE {CR}	NGN	2019	8	25	2019	8	25	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-26.88	-1.8	0	0	-9541.87	-639	0	-9541.87	-639	0	27	9.99	9585	USD	NGN	27	9585	9.99	3546.45	-26.88	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2598417732	T	NGN	NIGERIA	EGYPT	ADH151196	140	FCMB - #114 - AGEGE - AGEGE BRANCH	I	OLD  ABEOKUTA  EXPRESS ROAD OKO-OBA{CR}	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-78.48	-2.52	0	0	-27858.63	-894.6	0	-27858.63	-894.6	0	86	14	30530	USD	NGN	86	30530	14	4970	-78.48	-2.52	4970	8.75	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7611556235	T	NGN	ZAMBIA	NIGERIA	ADH150623	96	FCMB - #072 - Warri Effurun	O	69 EFURUN SAPELE ROAD WARRI	NGN	2019	8	27	2019	8	27	2019	8	29	2019	8	29	2019	8	27	2019	8	27	2019	8	27	0.002816899	13.149999976	0.002816901	13.15	203.18	12.7	4.14	1469.7	72128.9	4508.5	1469.7	2671.78	167.01	54.44	207.32	15.49	73600	NGN	ZMW	73600	2726.26	5500	203.69	72128.9	4508.5	5500	2	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2866712521	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152670	250	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	I	ALABA I Shop D51, Electrical Section, Alaba Intl Market,{CR}	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-59.73	-1.8	0	0	-21204.15	-639	0	-21204.15	-639	0	60	9.99	21300	USD	NGN	60	21300	9.99	3546.45	-59.73	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
3971595808	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150579	80	FCMB - #068 - OSHOGBO - OSOGBO BRANCH	I		NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-141.91	-0.9	0	0	-50379.82	-319.5	0	-50379.82	-319.5	0	150	5	53250	USD	NGN	150	53250	5	1775	-141.91	-0.9	1775	5.39	P	FTSS			UNKNOWN	UNKNOWN			S
5811908226	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150898	112	FCMB - #087 - MATORI - MATORI BRANCH	I	91 LADIPO ROAD MATORI	NGN	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-46.8	0	0	0	-16615.77	0	0	-16615.77	0	0	50	0	17750	USD	NGN	50	17750	0	0	-46.8	0	0	6.39	P	FTSS			UNKNOWN	UNKNOWN			S
5801696072	T	NGN	CANADA	NIGERIA	ADH150458	90	FCMB - #040 - EKET - EKET BRANCH	O	12 ETEBI STREET , EKET	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.002816899	1.323699995	0.002816901	1.33049275	684.9	28.87	19.33	6862.15	243139.5	10248.85	6862.15	911.25	38.41	25.72	704.23	35.21	250000	NGN	CAD	250000	936.97	12500	46.85	243139.5	10248.85	12500	2.25	S	CMTR	MTRN		UNKNOWN	UNKNOWN			S
5831404224	T	NGN	NIGERIA	MEXICO	ADH152670	250	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	I	ALABA I Shop D51, Electrical Section, Alaba Intl Market,{CR}	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.050345299	355	0.050420861	355	-90.34	-1.17	0	0	-32072.38	-415.35	0	-32072.38	-415.35	0	93.28	6.52	33114.4	MXP	NGN	1850	33114.4	129.31	2314.6	-1791.72	-23.2	2314.6	3	P	MMTRWC	MTRN		UNKNOWN	UNKNOWN			S
8685886641	T	NGN	NIGERIA	MALAYSIA	ADH152175	191	FCMB - #234 - WARRI - WARRI AIRPORT ROAD	I	52 AIRPORT RD WARRI	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.237484563	355	0.237484563	355	-183.96	-0.04	0	0	-65305.27	-14.2	0	-65305.27	-14.2	0	184.05	0.24	65337.75	MYR	NGN	775	65337.75	0.99	85.2	-774.62	-0.17	85.2	0.05	P	FTSS			UNKNOWN	UNKNOWN			S
1185344332	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150403	88	FCMB - #042 - UYO - ORON ROAD BRANCH UYO	I	105 ORON ROAD UYO	NGN	2019	8	22	2019	8	22	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-199.1	-1.8	0	0	-70680.5	-639	0	-70680.5	-639	0	200	9.99	71000	USD	NGN	200	71000	9.99	3546.45	-199.1	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2155684571	T	NGN	NIGERIA	PERU	ADH150294	68	FCMB - #047 -  YENEGOA BRANCH	I	181 YENOGOA MBIMA ONAPA	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.296024296	355	0.295656801	355	-54.22	-0.7	0	0	-19248.04	-248.5	0	-19248.04	-248.5	0	56.17	3.9	19940.35	PEN	NGN	190	19940.35	13.2	1384.5	-183.39	-2.37	1384.5	3.6	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
1015917414	T	NGN	NIGERIA	UGANDA	ADH150821	110	FCMB - #078 - UMUAHIA - UMUAHIA BRANCH	I	5 LIBRARY AVENUE, UMUAHIA	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.000271799	355	0.000271725	355	-159.85	-0.73	0	0	-56747.96	-259.15	0	-56747.96	-259.15	0	163.04	4.08	57879.2	UGX	NGN	600000	57879.2	15000	1448.4	-588278.37	-2686.54	1448.4	2	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5230578353	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152472	203	FCMB - #148 - IBADAN - CHALLENGE BRANCH	I	IBADAN	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-29.86	-1.8	0	0	-10602.07	-639	0	-10602.07	-639	0	30	9.99	10650	USD	NGN	30	10650	9.99	3546.45	-29.86	-1.8	3546.45	0.45	P	AACS			UNKNOWN	UNKNOWN			S
9500749733	T	NGN	NIGERIA	RWANDA	ADH152472	203	FCMB - #148 - IBADAN - CHALLENGE BRANCH	I	IBADAN	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-84.49	-2.7	0	0	-29993.95	-958.5	0	-29993.95	-958.5	0	85	15	30175	USD	NGN	85	30175	15	5325	-84.49	-2.7	5325	0.6	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5655599862	T	NGN	NIGERIA	CAMEROON	ADH151031	124	FCMB - #094 - AKWA - AWKA BRANCH	I	84A  NNAMDI AZIKIWE AVE, {CR}{CR}	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.001697199	355	0.001689954	355	-1629.33	-4.58	0	0	-578410.84	-1625.9	0	-578410.84	-1625.9	0	1689.95	25.35	599932.25	XAF	NGN	1000000	599932.25	15000	8999.25	-964126.8	-2710.13	8999.25	4	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4230482177	T	NGN	CANADA	NIGERIA	ADH150458	90	FCMB - #040 - EKET - EKET BRANCH	O	12 ETEBI STREET , EKET	NGN	2019	8	27	2019	8	27	2019	8	28	2019	8	28	2019	8	27	2019	8	27	2019	8	27	0.002816899	1.323699995	0.002816901	1.33049275	931.42	28.87	26.33	9347.15	330654.1	10248.85	9347.15	1239.25	38.41	35.03	957.75	35.21	340000	NGN	CAD	340000	1274.28	12500	46.85	330654.1	10248.85	12500	2.25	S	CMTR	MTRN		UNKNOWN	UNKNOWN			S
3375594638	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH153154	-1	UNKNOWN	I		NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-46.8	-0.54	0	0	-16615.77	-191.7	0	-16615.77	-191.7	0	50	3	17750	USD	NGN	50	17750	3	1065	-46.8	-0.54	1065	6.39	P	FTSS			UNKNOWN	UNKNOWN			S
5212789198	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH153154	-1	UNKNOWN	I		NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-21.9	-1.8	0	0	-7774.85	-639	0	-7774.85	-639	0	22	9.99	7810	USD	NGN	22	7810	9.99	3546.45	-21.9	-1.8	3546.45	0.45	P	AACS			UNKNOWN	UNKNOWN			S
6944913801	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151196	140	FCMB - #114 - AGEGE - AGEGE BRANCH	I	OLD  ABEOKUTA  EXPRESS ROAD OKO-OBA{CR}	NGN	2019	8	25	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-259.83	-1.26	0	0	-92238.05	-447.3	0	-92238.05	-447.3	0	261	7	92655	USD	NGN	261	92655	7	2485	-259.83	-1.26	2485	0.45	P	AACS			UNKNOWN	UNKNOWN			S
1745033582	T	NGN	NIGERIA	GREECE	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	I	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1.111699998	355	1.108537198	355	-203.51	-2	0	0	-72247.24	-710	0	-72247.24	-710	0	210.62	11.09	74770.1	EUR	NGN	190	74770.1	10	3936.95	-183.58	-1.8	3936.95	3.65	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9851830620	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150513	47	FCMB - #029 - IBADAN - IBADAN BRANCH	I	LEBANON STREET OLD GBAGI	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-29.86	-1.8	0	0	-10602.07	-639	0	-10602.07	-639	0	30	9.99	10650	USD	NGN	30	10650	9.99	3546.45	-29.86	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2134830477	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150283	17	FCMB - #003 - PORTHARCOURT MAIN	I	PLOT 282A ABA EXPRESS RD GRA II	NGN	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-298.65	-1.8	0	0	-106020.75	-639	0	-106020.75	-639	0	300	9.99	106500	USD	NGN	300	106500	9.99	3546.45	-298.65	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
6500852693	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH471010	-1	UNKNOWN	I		NGN	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-298.65	-0.54	0	0	-106020.75	-191.7	0	-106020.75	-191.7	0	300	3	106500	USD	NGN	300	106500	3	1065	-298.65	-0.54	1065	0.45	P	AACS			UNKNOWN	UNKNOWN			S
5634147285	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150579	80	FCMB - #068 - OSHOGBO - OSOGBO BRANCH	I		NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-473.55	-1.05	0	0	-168110.25	-372.75	0	-168110.25	-372.75	0	500	7	177500	USD	NGN	500	177500	7	2485	-473.55	-1.05	2485	5.29	P	FTSS			UNKNOWN	UNKNOWN			S
2160587135	T	NGN	NIGERIA	SPAIN	ADH152351	199	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	I	40 WETHERAL ROAD OWERRI      	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1.110799998	355	1.108537198	355	-159.87	-1.18	0	0	-56754.52	-418.9	0	-56754.52	-418.9	0	166.28	6.54	59029.4	EUR	NGN	150	59029.4	5.9	2321.7	-144.22	-1.06	2321.7	4.05	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2046711789	T	NGN	NIGERIA	NETHERLANDS	ADH151327	159	FCMB - #122 - OJOO - OJOO BRANCH	I	1C OYO RD	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1.111699998	355	1.108537198	355	-97.54	-1.9	0	0	-34626.8	-674.5	0	-34626.8	-674.5	0	100.32	10.53	35613.6	EUR	NGN	90.5	35613.6	9.5	3738.15	-87.99	-1.71	3738.15	3.05	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5658599553	T	NGN	NIGERIA	NORWAY	ADH471010	-1	UNKNOWN	I		NGN	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.110755179	355	0.110755179	355	-16.04	-0.49	0	0	-5694.24	-173.95	0	-5694.24	-173.95	0	16.61	2.77	5896.55	NOK	NGN	150	5896.55	25	983.35	-144.82	-4.42	983.35	3.45	P	FTSS			UNKNOWN	UNKNOWN			S
1836784205	T	NGN	NIGERIA	ECUADOR	ADH152670	250	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	I	ALABA I Shop D51, Electrical Section, Alaba Intl Market,{CR}	NGN	2019	8	26	2019	8	26	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-35	-0.9	0	0	-12425	-319.5	0	-12425	-319.5	0	35	5	12425	USD	NGN	35	12425	5	1775	-35	-0.9	1775	0	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5406032602	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152571	269	FCMB - #279 - AKURE OSHINLE	I	OLUKAYODE HOUSE 1{CR}	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1	355	1	355	-199.1	-1.8	0	0	-70680.5	-639	0	-70680.5	-639	0	200	9.99	71000	USD	NGN	200	71000	9.99	3546.45	-199.1	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
8166463876	T	NGN	NIGERIA	SAUDI ARABIA	ADH150931	111	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	I	USELU UGBOWO EXPRESS ROAD	NGN	2019	8	25	2019	8	25	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	0.266638223	355	0.266638225	355	-1128.28	-0.45	0	0	-400539.28	-159.75	0	-400539.28	-159.75	0	1157.21	2.5	410809.55	SAR	NGN	4340	410809.55	9.38	887.5	-4231.5	-1.69	887.5	2.5	P	AVSS			UNKNOWN	UNKNOWN			S
8413756812	T	NGN	NIGERIA	UNITED KINGDOM	ADH150326	35	FCMB - #057 - ENUGU - ENUGU BRANCH	I	12A MARKET ROAD	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1.226599887	355	1.226759862	355	-112.68	-1.08	0	0	-40000	-383.4	0	-40000	-383.4	0	117.08	6.01	41563.4	GBP	NGN	95.44	41563.4	4.9	2133.55	-91.85	-0.88	2133.55	3.75	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5607236451	T	NGN	EGYPT	NIGERIA	ADH150579	80	FCMB - #068 - OSHOGBO - OSOGBO BRANCH	O		NGN	2019	8	27	2019	8	27	2019	9	4	2019	9	4	2019	8	27	2019	8	27	2019	8	27	0.002816899	1	0.002816901	1	302.51	12.7	10.17	3610.35	107391.05	4508.5	3610.35	302.51	12.7	10.17	312.68	15.49	111000	NGN	USD	111000	312.68	5500	15.49	107391.05	4508.5	5500	3.25	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2462209186	T	NGN	NIGERIA	FRANCE	ADH150403	88	FCMB - #042 - UYO - ORON ROAD BRANCH UYO	I	105 ORON ROAD UYO	NGN	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	2019	8	27	1.110199987	355	1.107338985	355	-106.19	-2	0	0	-37697.67	-710	0	-37697.67	-710	0	110.73	11.07	39309.15	EUR	NGN	100	39309.15	10	3929.85	-95.9	-1.81	3929.85	4.35	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9082623510	T	NGN	CHINA	NIGERIA	ADH153033	284	FCMB - #265 - AGBANI TOWN - AGBANI TOWN	O		NGN	2019	8	27	2019	8	27	2019	9	11	2019	9	11	2019	8	27	2019	8	27	2019	8	27	0.002816899	1	0.002816901	1	301.11	12.7	9.31	3305.05	106894.05	4508.5	3305.05	301.11	12.7	9.31	310.42	15.49	110200	NGN	USD	110200	310.42	5500	15.49	106894.05	4508.5	5500	3	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
